text,label
"Dạo này, em cảm thấy mệt mỏi với bài tập và áp lực từ phía gia đình. Bố mẹ muốn em luôn là học sinh giỏi, nhưng em cảm thấy mình không thể đáp ứng được. Đôi khi chỉ muốn bỏ tất cả và nghỉ ngơi,","""Burn-out"""
"Em thường tự hỏi liệu mình có quá nhiều dự định cho tương lai không? Em muốn chọn nghề mình yêu thích, nhưng bố mẹ lại muốn em theo ngành khác. Mỗi lần nghĩ về việc phải quyết định, lòng em lại rối bời và lo sợ,","""Overthinking"""
"Bố mẹ luôn so sánh em với bạn bè. Mỗi lần lấy bài kiểm tra về, họ không quan tâm em đã cố gắng như thế nào, chỉ quan tâm em có điểm cao hơn bạn bè không. Em thấy áp lực và mất tự tin quá,","""Depression"""
"Hôm nay em và mẹ lại cãi nhau vì chuyện học hành. Em biết mẹ muốn tốt cho em, nhưng đôi khi cảm thấy mẹ quá đòi hỏi. Em cũng muốn được như bạn bè, được chơi game hay đi chơi mà không bị la mắng,","""Anxiety"""
"Lúc nào bố mẹ cũng nói em không biết quý trọng những gì mình có. Em thật sự cảm thấy tội lỗi và buồn khi nghĩ về những lời đó. Em chỉ muốn bố mẹ hiểu rằng em cũng đang cố gắng hết sức,","""PTSD"""
"Mỗi lần em muốn thử một thứ mới, như một môn thể thao hay một câu lạc bộ ở trường, bố mẹ lại nói rằng em không đủ tài năng. Em biết họ lo cho em, nhưng đôi khi em chỉ muốn được tự do quyết định cho bản thân mình,","""OCD"""
"Việc học online làm em mệt mỏi. Nhưng mỗi lần nói với bố mẹ, họ chỉ nghĩ em muốn trốn học. Em cảm thấy không ai hiểu cho em, và chỉ muốn được ngồi trong lớp học thật sự thay vì màn hình máy tính,","""Burn-out"""
"Dạo này em thấy mình suy nghĩ quá nhiều về việc chọn trường đại học. Bố mẹ muốn em học ở một trường, nhưng em lại muốn khác. Em lo lắng không biết nên lựa chọn như thế nào để không làm ai thất vọng,","""Overthinking"""
"Dạo này em cảm thấy áp lực học hành quá. Mỗi ngày đều có đống bài tập và kiểm tra liên tục. Em muốn giữ điểm số cao để ba mẹ vui lòng, nhưng cũng muốn có thời gian cho bản thân, giải trí và gặp gỡ bạn bè. Cảm giác như mình đang bị mắc kẹt giữa trường học và mong muốn được tự do,","""Burn-out"""
"Mỗi khi có bài kiểm tra hay phải thuyết trình trước lớp, tim em đập rất nhanh. Em lo sợ mình sẽ mắc lỗi, bị bạn bè cười chê hoặc giáo viên phê bình. Đôi khi, chỉ cần nghĩ đến việc phải đứng lên nói trước lớp là em đã muốn trốn học rồi,","""Anxiety"""
"Trước kia, em thích đi học và gặp bạn bè mỗi ngày. Nhưng giờ đây, chỉ muốn ở nhà và không gặp ai. Em không biết tại sao, chỉ cảm thấy buồn và mệt mỏi mà thôi. Đôi khi, em cảm giác mình không xứng đáng được vui vẻ như những người khác,","""Depression"""
"Em cảm thấy mình luôn phải hoàn hảo trong mọi việc. Khi làm bài tập, em luôn kiểm tra đi kiểm tra lại để chắc chắn mình không mắc lỗi. Nếu có một lỗi nhỏ, em sẽ cảm thấy thất bại và tự trách mình. Em muốn giảm bớt áp lực này nhưng không biết làm sao,","""OCD"""
"Em vẫn hay nghĩ về lần mình bị bạn bè trêu chọc hồi cấp 1. Mặc dù đã qua lâu rồi, nhưng mỗi lần nghĩ về nó, lòng em lại đau nhói. Em muốn quên đi và tiếp tục cuộc sống bình thường nhưng cảm giác như quá khứ ấy vẫn ám ảnh em,","""PTSD"""
"Em thường lo lắng về tương lai của mình. Bạn bè em đều biết họ muốn làm gì sau này, còn em thì không. Em cảm thấy lo sợ khi nghĩ về việc phải chọn trường đại học, chọn ngành học. Em không muốn làm sai lầm và ảnh hưởng đến tương lai của mình,","""Overthinking"""
"Dạo này, bài tập trên trường nhiều quá em cảm thấy khó thở luôn ạ. Mỗi lần về nhà, thay vì chơi game hay xem phim, em toàn ngồi làm bài đến khuya. Bạn bè em cũng thế, ai nấy đều mệt mỏi. Em lo sợ nếu không làm kịp, điểm số sẽ giảm xuống,","""Burn-out"""
"Hôm qua, em có bài kiểm tra mà em học cả tuần trời. Nhưng khi nhìn đề, em chẳng nhớ gì cả, tay chân run lên và tim đập nhanh. Em chỉ muốn chạy ra khỏi lớp. Em không biết tại sao lại như vậy vì trước giờ em chưa từng thế,","""Anxiety"""
"Thằng Bình trong lớp bảo em ngốc, nó cười vào mặt em trước mặt mọi người. Em cảm thấy xấu hổ lắm, giờ mỗi lần vào lớp em đều cảm thấy sợ. Em không muốn đi học nữa mà chỉ muốn ở nhà,","""Depression"""
"Bố mẹ luôn muốn em phải là số một. Em cảm thấy áp lực lớn từ việc học. Mỗi lần đạt điểm thấp hơn bạn bè, lòng em lại lo sợ phải đối mặt với bố mẹ. Em cảm thấy mình không thoát ra được,","""Overthinking"""
"Em có một thói quen lạ. Trước khi vào lớp, em luôn kiểm tra ba lần xem đã mang đủ sách và vở chưa. Nếu không làm như vậy, em sẽ cảm thấy bất an suốt ngày,","""OCD"""
"Năm lớp 6, em có một sự cố ở trường và bây giờ mỗi lần nhắc lại, em lại cảm thấy buồn và muốn khóc. Em đã cố gắng quên nhưng không được. Đôi khi em tự hỏi liệu mình có vượt qua được không,","""PTSD"""
"Dạo này, em thấy áp lực học hành nặng quá. Mỗi lần vào lớp, em chỉ muốn ngủ mà thôi. Cảm giác như mất hết động lực, dù biết bố mẹ mong muốn em đạt điểm cao. Em cảm thấy buồn mà không biết phải nói cùng ai,","""Depression"""
"Em lo lắng về kì thi sắp tới quá. Cứ tưởng tượng đến việc mình không làm được bài, lòng em đập thình thịch. Bạn bè cứ bảo em lo quá nhưng em thật sự không thể kiểm soát cảm xúc này,","""Anxiety"""
"Em vẫn không thể quên được lần bị bắt nạt hồi lớp 7. Mỗi lần nhớ lại, lòng em như bị đâm thủng. Dù giờ đã lên lớp 10, nhưng em vẫn sợ khi thấy mấy bạn từ hồi đó,","""PTSD"""
"Em biết mình đang có thói quen kỳ cục. Mỗi lần làm bài kiểm tra, em phải kiểm tra đáp án nhiều lần, dù biết mình đã làm đúng. Bạn bè thường cười nhạo rằng em bị OCD. Nhưng mà, em cảm thấy không thoải mái khi không làm vậy,","""OCD"""
"Bài vở, dự án nhóm, kiểm tra, thực tập... em cảm thấy mình không thể theo kịp nữa. Mọi người đều nói rằng phải cố gắng, nhưng em thấy mệt mỏi quá. Thỉnh thoảng, em chỉ muốn bỏ cuộc,","""Burn-out"""
"Mấy hôm nay, em nghĩ nhiều về việc chọn trường đại học. Mọi người đều bảo nên chọn trường này, ngành kia, nhưng em cảm thấy mình mất phương hướng. Liệu em có đang suy nghĩ quá nhiều không? Em sợ sẽ hối hận nếu chọn sai,","""Overthinking"""
"Chắc chắn, học online khó quá, anh ạ. Em không thể tập trung khi học trên máy tính suốt ngày. Thầy cô nói nhanh, và em thấy mình dễ bị lạc hậu. Đôi lúc, em chỉ muốn tắt máy và nghỉ ngơi,","""Burn-out"""
"Em lo lắng về kỳ thi sắp tới quá. Mỗi lần ôn bài, em chỉ cảm thấy mình không nhớ được gì cả. Bạn bè em thì nói họ đã ôn xong hết rồi, còn em thì cảm giác như mới bắt đầu,","""Anxiety"""
"Hình như em không thích đi học nữa. Mỗi sáng thức dậy, em đều muốn ở nhà. Em không biết tại sao, chỉ là cảm thấy buồn và không muốn gặp ai cả,","""Depression"""
"Em cảm thấy áp lực từ việc phải là học sinh giỏi. Bố mẹ và thầy cô luôn kỳ vọng vào em, và em sợ sẽ làm họ thất vọng. Em muốn là chính mình, nhưng cảm thấy mình phải đảm bảo mọi thứ đều hoàn hảo,","""OCD"""
"Mọi người nói rằng phải tập trung vào tương lai, nhưng em thấy mình chỉ loay hoay với những điểm số và bài kiểm tra. Em không biết mình muốn gì sau này, và cảm thấy mình đang bị mắc kẹt trong một chuỗi không dừng lại của việc học,","""Overthinking"""
"Có một sự kiện xảy ra ở trường mà em không thể quên. Mỗi khi nghĩ đến nó, em cảm thấy sợ hãi và muốn trốn tránh. Em không chắc liệu mình có nên nói chuyện này với ai không,","""PTSD"""
"Hôm nay, lớp em có bài kiểm tra mà em không làm tốt. Mọi người chắc chắn sẽ nói về em. Em cảm thấy mình thất bại quá, chắc mình không giỏi bằng bạn bè. Mỗi lần như này, em muốn trốn tránh mọi người,","""Depression"""
"Dạo này, em thấy áp lực từ việc học quá. Giáo viên và bố mẹ đều mong đợi em phải đạt điểm cao. Đôi khi, trước khi đi ngủ, em cảm thấy lo sợ và không thể nghĩ về điều gì khác ngoài việc học,","""Anxiety"""
"Năm ngoái, em bị mấy bạn trong lớp trêu chọc. Dù đã qua lâu nhưng mỗi lần nhìn thấy họ, trái tim em lại đập nhanh và em muốn trốn chạy. Em không biết tại sao mình lại không thể quên điều đó,","""PTSD"""
"Mỗi khi làm bài tập, em cảm thấy cần phải viết chữ đẹp và không được một lỗi nào. Em thường gạch bỏ và viết lại nhiều lần cho đến khi cảm thấy hoàn hảo. Nếu không làm như vậy, em cảm thấy không yên lòng,","""OCD"""
"Từ sáng đến tối, em chỉ biết học và làm bài tập. Không còn thời gian chơi game hay chat với bạn bè nữa. Em thấy mệt mỏi và không còn muốn đến trường nữa. Em sợ mình sẽ không theo kịp và thất bại trước mọi người,","""Burn-out"""
"Dạo này, em cứ suy nghĩ mãi về việc nên chọn trường nào sau khi tốt nghiệp. Mọi người nói trường này tốt, trường kia không tốt, mà em lại cảm thấy mình không biết nên nghe theo ai. Em lo sợ mình sẽ chọn sai và hối hận sau này,","""Overthinking"""
"Mỗi lần thi xong, em cảm thấy mệt lắm ạ. Dù đã cố gắng học bài, nhưng vẫn thấy mình không làm bài tốt. Bạn bè em đều nói dễ, nhưng sao em thấy khó quá vậy? Em lo sợ bố mẹ sẽ nói gì nếu em không đạt điểm cao,","""Anxiety"""
"Em thấy mệt mỏi với việc học hàng ngày. Mỗi buổi sáng, chỉ muốn ở lại nhà thôi. Bài vở năm nay khó quá, cảm giác như mình đang tụt lại phía sau so với bạn bè. Em cảm thấy mình chẳng giỏi giang gì cả, và thường buồn mỗi khi nghĩ về điểm số,","""Depression"""
"Trước mỗi kỳ thi, lòng em đều đập thình thịch. Mặc dù đã ôn bài đầy đủ, nhưng em vẫn cảm thấy lo sợ và nghĩ rằng mình sẽ trượt môn. Đôi khi, chỉ cần nghĩ đến việc đi học là em đã thấy căng thẳng,","""Anxiety"""
"Hồi lớp 6, em bị một số bạn trêu chọc và giờ em không thể quên được chuyện ấy. Mỗi lần thấy họ, lòng em lại đau đớn và lo sợ. Em không biết phải làm sao để vượt qua được chuyện này,","""PTSD"""
"Em luôn cảm thấy phải làm bài tập hoàn hảo. Nếu viết sai một chữ hoặc một số, em sẽ xóa đi và viết lại từ đầu. Em biết điều này tốn thời gian và không cần thiết nhưng không thể kiềm chế được,","""OCD"""
"Bài vở, các dự án nhóm và kỳ thi đang khiến em cảm thấy quá mệt mỏi. Em muốn dành thời gian cho bản thân và bạn bè, nhưng cảm thấy như không có thời gian rảnh rỗi nào cả. Mỗi ngày đều như một cuộc đua không hồi kết,","""Burn-out"""
"Dạo này, em thường suy nghĩ về việc mình phải chọn trường Đại học như thế nào. Bố mẹ muốn em theo ngành này, nhưng lòng em lại muốn theo ngành khác. Em cảm thấy mình đang bị kẹt giữa mong muốn của bản thân và mong muốn của gia đình,","""Overthinking"""
